Round,Relative Time (ms),Value
0,25.06899642944336,5.2892022132873535
1,73.39194822311401,3.0883750915527344
2,117.2195737361908,2.3245480060577393
3,155.09427094459534,1.689067006111145
4,191.97604823112488,1.515557050704956
5,231.31584548950195,0.7468230128288269
6,271.8986141681671,0.6512799859046936
7,310.88353967666626,0.6512799859046936
8,351.5785388946533,0.56563401222229
9,386.9566648006439,0.5230079889297485
10,425.18027424812317,0.15588508546352386
11,463.21635222435,0.15588508546352386
12,502.67800974845886,0.14901834726333618
13,538.6042056083679,0.1329287439584732
14,574.3799023628235,0.1329287439584732
15,610.5744988918304,0.1329287439584732
16,649.1811664104462,0.1329287439584732
17,682.9460468292236,0.1329287439584732
18,718.1813261508942,0.1329287439584732
19,751.5033595561981,0.1329287439584732
20,787.252875328064,0.1329287439584732
21,819.7674736976624,0.1329287439584732
22,853.7358465194702,0.1329287439584732
23,887.3148357868195,0.1329287439584732
24,922.87011885643,0.1329287439584732
25,954.7511551380157,0.1329287439584732
26,992.3204138278961,0.1329287439584732
27,1021.861291885376,0.1329287439584732
28,1075.5216689109802,0.1329287439584732
29,1120.2813563346863,0.1329287439584732
30,1163.052050113678,0.1329287439584732
31,1202.8941051959991,0.1329287439584732
32,1238.6234776973724,0.1329287439584732
33,1274.925444841385,0.1329287439584732
34,1315.7993128299713,0.1329287439584732
35,1350.9471943378448,0.1329287439584732
36,1385.3363432884216,0.1329287439584732
37,1425.532215833664,0.1329287439584732
38,1460.726449251175,0.1329287439584732
39,1495.348887681961,0.1329287439584732
40,1528.7207825183868,0.1329287439584732
41,1564.9667801856995,0.1329287439584732
42,1600.508709192276,0.1329287439584732
43,1655.1844074726105,0.1329287439584732
44,1705.7476558685303,0.1329287439584732
45,1751.1635694503784,0.1329287439584732
46,1794.1501846313477,0.1329287439584732
47,1838.0271232128143,0.1329287439584732
48,1880.6351232528687,0.1329287439584732
49,1921.1473512649536,0.1329287439584732
50,1966.9460005760193,0.1329287439584732
51,2006.527634382248,0.1329287439584732
52,2052.8625643253326,0.1329287439584732
53,2100.2280988693237,0.1329287439584732
54,2142.6615834236145,0.1329287439584732
55,2186.1823225021362,0.1329287439584732
56,2225.4117460250854,0.1329287439584732
57,2270.7846298217773,0.1329287439584732
58,2322.502731323242,0.1329287439584732
59,2368.8169820308685,0.1329287439584732
60,2408.019481420517,0.1329287439584732
61,2449.614865541458,0.1329287439584732
62,2494.4682443141937,0.1329287439584732
63,2534.88281416893,0.1329287439584732
64,2576.589970111847,0.1329287439584732
65,2619.2955479621887,0.1329287439584732
66,2660.936418056488,0.1329287439584732
67,2704.276827096939,0.1329287439584732
68,2747.080169439316,0.1329287439584732
69,2789.6825869083405,0.1329287439584732
70,2833.432449579239,0.1329287439584732
71,2875.820440530777,0.1329287439584732
72,2919.5930960178375,0.1329287439584732
73,2963.386288166046,0.1329287439584732
74,3006.171243906021,0.1329287439584732
75,3048.830727815628,0.1329287439584732
76,3082.459469795227,0.1329287439584732
77,3121.640426158905,0.1329287439584732
78,3159.857918739319,0.1329287439584732
79,3197.1760511398315,0.1329287439584732
80,3233.8541185855865,0.1329287439584732
81,3271.1487691402435,0.1329287439584732
82,3308.8408617973328,0.1329287439584732
83,3348.522050380707,0.1329287439584732
84,3387.501328229904,0.1329287439584732
85,3423.7599608898163,0.1329287439584732
86,3462.04408121109,0.1329287439584732
87,3504.2353749275208,0.1329287439584732
88,3545.1987261772156,0.1329287439584732
89,3595.725070476532,0.1329287439584732
90,3636.4778349399567,0.1329287439584732
91,3675.3285613059998,0.1329287439584732
92,3711.6580979824066,0.1329287439584732
93,3740.7001411914825,0.1329287439584732
94,3780.1096954345703,0.1329287439584732
95,3816.427838087082,0.1329287439584732
96,3856.448886871338,0.1329287439584732
97,3901.566327571869,0.1329287439584732
98,3943.190603017807,0.1329287439584732
99,3983.2443041801453,0.1329287439584732
