Round,Relative Time (ms),Value
0,12.12303900718689,0.2823711
1,35.09607291221619,0.04776136
2,58.605013370513916,0.04776136
3,82.0254328250885,0.04776136
4,104.8972339630127,0.03631052
5,124.00371861457825,0.030730720000000003
6,147.29287886619568,0.030730720000000003
7,170.23629999160767,0.019458760000000002
8,191.88561582565308,0.019458760000000002
9,216.19580054283142,0.019458760000000002
10,239.8551483154297,0.019458760000000002
11,260.89127945899963,0.019458760000000002
12,285.42529797554016,0.019458760000000002
13,308.84236335754395,0.019458760000000002
14,332.97231101989746,0.019458760000000002
15,355.0430328845978,0.019458760000000002
16,375.78197407722473,0.019458760000000002
17,397.2064211368561,0.019458760000000002
18,421.0871419906616,0.019458760000000002
19,444.99131631851196,0.019458760000000002
20,468.7451047897339,0.019458760000000002
21,492.6995117664337,0.019458760000000002
22,515.8923146724701,0.019458760000000002
23,536.867429971695,0.019458760000000002
24,556.7033369541168,0.019458760000000002
25,578.1804909706116,0.019458760000000002
26,599.1193110942841,0.019458760000000002
27,618.2387266159058,0.019458760000000002
28,647.4959421157837,0.019458760000000002
29,674.5016891956329,0.019458760000000002
30,702.8917934894562,0.019458760000000002
31,731.2893898487091,0.019458760000000002
32,755.9126260280609,0.019458760000000002
33,779.8777530193329,0.019458760000000002
34,805.838876247406,0.019458760000000002
35,833.4209449291229,0.019458760000000002
36,860.6058769226074,0.019458760000000002
37,876.9511315822601,0.019458760000000002
38,904.2296874523163,0.019458760000000002
39,928.6931512355804,0.019458760000000002
40,953.8075220584869,0.019458760000000002
41,979.0761177539825,0.019458760000000002
42,1005.7341639995575,0.019458760000000002
43,1031.522138118744,0.019458760000000002
44,1054.3552243709564,0.019458760000000002
45,1078.8977596759796,0.019458760000000002
46,1105.320203781128,0.019458760000000002
47,1123.064472436905,0.019458760000000002
48,1152.2480080127716,0.019458760000000002
49,1178.718802690506,0.019458760000000002
50,1209.1750705242157,0.019458760000000002
51,1231.769651889801,0.019458760000000002
52,1260.5418763160706,0.019458760000000002
53,1283.9123532772064,0.019458760000000002
54,1307.3723471164703,0.019458760000000002
55,1330.9434669017792,0.019458760000000002
56,1354.9869542121887,0.019458760000000002
57,1379.3663303852081,0.019458760000000002
58,1407.2873404026031,0.019458760000000002
59,1436.9297368526459,0.019458760000000002
60,1461.887098789215,0.019458760000000002
61,1487.027726650238,0.019458760000000002
62,1509.4488291740417,0.019458760000000002
63,1532.3225784301758,0.019458760000000002
64,1553.4765124320984,0.019458760000000002
65,1576.3683452606201,0.019458760000000002
66,1600.8108341693878,0.019458760000000002
67,1619.498661518097,0.019458760000000002
68,1646.4875571727753,0.019458760000000002
69,1670.5196998119354,0.019458760000000002
70,1695.2889096736908,0.019458760000000002
71,1718.772216796875,0.019458760000000002
72,1741.7393023967743,0.019458760000000002
73,1765.507422208786,0.019458760000000002
74,1783.8357689380646,0.019458760000000002
75,1807.188129901886,0.019458760000000002
76,1828.7408752441406,0.01440674
77,1850.1184613704681,0.01440674
78,1867.7655067443848,0.01440674
79,1891.4292449951172,0.01440674
80,1913.113452911377,0.01440674
81,1933.7033429145813,0.01440674
82,1949.7007083892822,0.01440674
83,1968.6585822105408,0.01440674
84,1985.311375617981,0.01440674
85,2004.7185289859772,0.01440674
86,2027.284096479416,0.01440674
87,2057.961154937744,0.01440674
88,2083.5878841876984,0.01440674
89,2105.4904775619507,0.01440674
90,2130.433366537094,0.01440674
91,2151.999299287796,0.01440674
92,2175.2821185588837,0.01440674
93,2196.1946308612823,0.01440674
94,2214.8286933898926,0.01440674
95,2235.383381843567,0.01440674
96,2259.7572531700134,0.01440674
97,2288.1749300956726,0.01440674
98,2309.605845451355,0.01440674
99,2329.066202878952,0.01440674
