name,method,config command,csr_time,best_time
bcsstk38,q_sa_searching,2 i 2 i0 512 i1 8 j 2 j0 512 j1 8 3 A 4 i0 j0 i1 j1 B 4 i0 j0 i1 j1 C 4 i0 j0 i1 j1 A 4 i0 2 i1 2 j0 1 j1 1 B 4 i0 0 i1 2 j0 0 j1 1 C 4 i0 2 i1 2 j0 1 j1 1 0 4 i0 j0 i1 j1 None None None 0 104 8,2.3128373622894287,4.026256084442139
mhd4800a,q_sa_searching,2 i 2 i0 1024 i1 4 j 2 j0 32 j1 128 3 A 4 i0 j0 j1 i1 B 4 i0 j0 j1 i1 C 4 i0 j0 j1 i1 A 4 i0 2 i1 2 j0 4 j1 4 B 4 i0 0 i1 1 j0 0 j1 1 C 4 i0 2 i1 2 j0 4 j1 4 0 4 i0 j0 j1 i1 None None None 0 104 32,1.9551323652267456,0.8619282841682434
conf5_0-4x4-18,q_sa_searching,2 i 2 i0 2048 i1 1 j 2 j0 8 j1 256 3 A 4 i0 i1 j0 j1 B 4 i0 i1 j0 j1 C 4 i0 i1 j0 j1 A 4 i0 0 i1 1 j0 2 j1 3 B 4 i0 0 i1 0 j0 0 j1 1 C 4 i0 0 i1 1 j0 2 j1 3 0 4 i0 i1 j0 j1 None None i0 2048 104 8,1.1080615520477295,0.5687180757522583
cca,q_sa_searching,2 i 2 i0 8192 i1 4 j 2 j0 32768 j1 1 3 A 4 i0 j0 i1 j1 B 4 i0 j0 i1 j1 C 4 i0 j0 i1 j1 A 4 i0 0 i1 1 j0 2 j1 1 B 4 i0 2 i1 4 j0 4 j1 4 C 4 i0 2 i1 4 j0 4 j1 4 0 4 i0 j0 i1 j1 None None None 0 104 8,2.712057113647461,1.9010494947433472
