Round,Relative Time (ms),Value
0,35.36361861228943,78.228409
1,85.26166915893555,57.76262
2,133.18240404129028,34.911152
3,180.74678230285645,34.0481
4,223.81812739372253,1.71961956
5,265.4800670146942,1.4767162800000002
6,308.7878804206848,1.40288314
7,350.26903676986694,1.38676934
8,387.8647117614746,1.384544
9,425.35624837875366,1.384544
10,465.63404846191406,1.3561842400000002
11,504.0351104736328,1.3561842400000002
12,541.1458518505096,1.3561842400000002
13,579.5744225978851,1.3561842400000002
14,617.3918416500092,1.3561842400000002
15,655.6254398822784,1.3561842400000002
16,695.7130558490753,1.3561842400000002
17,729.8113758563995,1.3561842400000002
18,762.8097109794617,1.3561842400000002
19,797.3419921398163,1.3561842400000002
20,839.9074819087982,1.3561842400000002
21,878.2628581523895,1.3561842400000002
22,917.5808303356171,1.3561842400000002
23,953.4420268535614,1.3522049800000002
24,989.8420281410217,1.3522049800000002
25,1027.9164102077484,1.3522049800000002
26,1068.4202618598938,1.3522049800000002
27,1112.5939538478851,1.3522049800000002
28,1146.431673526764,1.3522049800000002
29,1188.8945608139038,1.3522049800000002
30,1234.2000207901,1.3522049800000002
31,1274.4513220787048,1.3522049800000002
32,1305.6498243808746,1.3522049800000002
33,1337.2065117359161,1.3522049800000002
34,1375.9843814373016,1.3522049800000002
35,1417.2225539684296,1.3522049800000002
36,1461.037032365799,1.3522049800000002
37,1495.4976110458374,1.3522049800000002
38,1557.8498179912567,1.3522049800000002
39,1568.1876351833344,1.3522049800000002
40,1578.3820009231567,1.3522049800000002
41,1585.2422089576721,1.3522049800000002
42,1606.8379011154175,1.3522049800000002
43,1639.7912185192108,1.3522049800000002
44,1674.8160972595215,1.3522049800000002
45,1707.9000906944275,1.3522049800000002
46,1741.3731133937836,1.3522049800000002
47,1778.2713875770569,1.3522049800000002
48,1816.449294090271,1.3522049800000002
49,1852.0238280296326,1.3522049800000002
50,1887.604552745819,1.3522049800000002
51,1920.7913868427277,1.3522049800000002
52,1955.3808815479279,1.3522049800000002
53,1990.4752399921417,1.3522049800000002
54,2022.3557963371277,1.3522049800000002
55,2066.26181435585,1.3522049800000002
56,2123.5889806747437,1.3522049800000002
57,2168.5862300395966,1.3522049800000002
58,2208.3631558418274,1.3522049800000002
59,2243.59033036232,1.3522049800000002
60,2282.6007537841797,1.3522049800000002
61,2316.95254278183,1.3522049800000002
62,2351.603976249695,1.3522049800000002
63,2385.940015554428,1.3522049800000002
64,2423.3300864696503,1.227944
65,2460.9643602371216,1.227944
66,2493.7225682735443,1.227944
67,2527.6652426719666,1.227944
68,2561.847368955612,1.227944
69,2594.4490225315094,1.227944
70,2628.4336235523224,1.227944
71,2661.110388994217,1.227944
72,2694.216610431671,1.227944
73,2727.8407504558563,1.227944
74,2763.5352432727814,1.227944
75,2798.4847452640533,1.2104967
76,2833.341962337494,1.2104967
77,2861.5531797409058,1.2104967
78,2894.6957688331604,1.2104967
79,2928.981121301651,1.2104967
80,2955.8355646133423,1.2104967
81,2987.9735746383667,1.2104967
82,3019.6346662044525,1.2104967
83,3046.558826446533,1.2104967
84,3077.7655012607574,1.2104967
85,3102.388840198517,1.2104967
86,3129.8133416175842,1.2104967
87,3158.921000480652,1.2104967
88,3188.433146238327,1.2104967
89,3217.2352294921875,1.2104967
90,3268.4908883571625,1.2104967
91,3311.1917440891266,1.2104967
92,3358.5784163475037,1.2104967
93,3404.0544040203094,1.2104967
94,3448.8436222076416,1.2104967
95,3490.5310871601105,1.2104967
96,3532.757255554199,1.2104967
97,3570.3927240371704,1.2104967
98,3607.655290365219,1.2104967
99,3647.8196041584015,1.2104967
