Round,Relative Time (ms),Value
-4,8.50465989112854,0.08626613765954971
0,12.904644250869751,0.08626613765954971
1,17.430933952331543,0.08626613765954971
2,21.616413831710815,0.050764020532369614
3,26.179962873458862,0.050764020532369614
4,30.736979961395264,0.047342121601104736
5,35.37146830558777,0.047342121601104736
6,39.82695817947388,0.047342121601104736
7,44.14922785758972,0.047342121601104736
8,48.71041536331177,0.047342121601104736
9,53.19726371765137,0.047342121601104736
10,57.589903354644775,0.047342121601104736
11,62.17418956756592,0.047342121601104736
12,64.18900537490845,0.03636937960982323
13,67.04137849807739,0.03636937960982323
14,70.09061789512634,0.03636937960982323
15,73.54798102378845,0.03636937960982323
16,76.92515134811401,0.03636937960982323
17,81.15642523765564,0.03636937960982323
18,85.46313786506653,0.03636937960982323
19,89.74668550491333,0.03636937960982323
20,94.11155891418457,0.03636937960982323
21,98.69208645820618,0.03636937960982323
22,103.10696339607239,0.03636937960982323
23,107.66354870796204,0.03636937960982323
24,112.22717118263245,0.03636937960982323
25,125.36577677726746,0.03636937960982323
26,129.9507474899292,0.03636937960982323
27,134.29501128196716,0.03636937960982323
28,138.47634625434875,0.03636937960982323
29,142.70024728775024,0.03636937960982323
30,146.9166340827942,0.03636937960982323
31,151.1424059867859,0.03636937960982323
32,155.45582056045532,0.03636937960982323
33,159.8387007713318,0.03636937960982323
34,164.08859252929688,0.03636937960982323
35,168.38770174980164,0.03636937960982323
36,172.9665548801422,0.03636937960982323
37,177.317547082901,0.03636937960982323
38,181.6645953655243,0.03636937960982323
39,186.00498390197754,0.03636937960982323
40,190.2637174129486,0.03636937960982323
41,194.64019775390625,0.03636937960982323
42,199.0100200176239,0.03636937960982323
43,203.45844888687134,0.03636937960982323
44,207.71307754516602,0.03636937960982323
45,220.64778804779053,0.03636937960982323
46,224.9518985748291,0.03636937960982323
47,229.1084144115448,0.034907419234514236
48,233.3945508003235,0.034907419234514236
49,237.55549883842468,0.034907419234514236
50,241.71847867965698,0.034907419234514236
51,246.14826917648315,0.034907419234514236
52,250.6145622730255,0.034907419234514236
53,254.84617829322815,0.034907419234514236
54,259.1090590953827,0.034907419234514236
55,263.461058139801,0.034907419234514236
56,267.7353653907776,0.034907419234514236
57,272.0840947628021,0.034907419234514236
58,276.3738281726837,0.034907419234514236
59,280.82400822639465,0.034907419234514236
60,285.399019241333,0.034907419234514236
61,289.79192423820496,0.034907419234514236
62,294.46478152275085,0.034907419234514236
63,298.946893453598,0.034907419234514236
64,303.33584690093994,0.034907419234514236
65,307.9365692138672,0.034907419234514236
66,312.41315603256226,0.034907419234514236
67,316.94572710990906,0.034907419234514236
68,321.5962917804718,0.034907419234514236
69,326.179452419281,0.034907419234514236
70,330.49603390693665,0.034907419234514236
71,334.9477982521057,0.034907419234514236
72,339.26960277557373,0.034907419234514236
73,343.7201898097992,0.034907419234514236
74,348.1894865036011,0.034907419234514236
75,352.76898288726807,0.034907419234514236
76,365.8836319446564,0.034907419234514236
77,370.459525346756,0.034907419234514236
78,374.95952582359314,0.034907419234514236
79,379.2766926288605,0.034907419234514236
80,383.55188155174255,0.034907419234514236
81,387.59716415405273,0.034907419234514236
82,391.8909990787506,0.034907419234514236
83,396.5708315372467,0.034907419234514236
84,400.8443875312805,0.034907419234514236
85,405.30166888237,0.034907419234514236
86,409.92437839508057,0.034907419234514236
87,414.2821695804596,0.034907419234514236
88,418.5679461956024,0.034907419234514236
89,423.0326499938965,0.034907419234514236
90,427.36886262893677,0.034907419234514236
91,431.7785406112671,0.034907419234514236
92,436.1493580341339,0.034907419234514236
93,440.56641244888306,0.034907419234514236
94,444.93824887275696,0.034907419234514236
95,449.49055552482605,0.034907419234514236
96,453.83879232406616,0.034907419234514236
97,458.1913552284241,0.034907419234514236
98,462.5714740753174,0.034907419234514236
99,475.918021440506,0.034907419234514236
