Round,Relative Time (ms),Value
-4,82.26958560943604,14.649415969848633
0,98.47676753997803,14.649415969848633
1,148.86710786819458,8.349510192871094
2,199.21562933921814,2.0484392642974854
3,249.0453712940216,2.0484392642974854
4,296.3295068740845,2.0484392642974854
5,348.2769401073456,1.5008742809295654
6,388.93197083473206,1.4655934572219849
7,431.0211374759674,1.4046794176101685
8,481.41745615005493,1.4046794176101685
9,528.3966062068939,1.4046794176101685
10,573.9516413211823,1.4046794176101685
11,616.2506668567657,1.4021189212799072
12,660.4581928253174,1.3699442148208618
13,700.7032539844513,1.2853728532791138
14,752.5214502811432,1.2853728532791138
15,804.0671765804291,1.2853728532791138
16,852.753452539444,1.2814249992370605
17,907.4621391296387,1.2814249992370605
18,960.3899595737457,1.260819435119629
19,1017.2250506877899,1.2572931051254272
20,1065.8454434871674,1.2509071826934814
21,1121.3372724056244,1.2103943824768066
22,1164.2442309856415,1.2103943824768066
23,1209.5310506820679,1.2103943824768066
24,1251.3487102985382,1.2103943824768066
25,1296.6901926994324,1.2103943824768066
26,1340.4589219093323,1.2103943824768066
27,1380.3965058326721,1.2103943824768066
28,1429.4259822368622,1.2103943824768066
29,1466.3430399894714,1.2103943824768066
30,1519.1175818443298,1.2103943824768066
31,1560.702064037323,1.2103943824768066
32,1600.2575783729553,1.2103943824768066
33,1634.8515872955322,1.2103943824768066
34,1755.4439079761505,1.2103943824768066
35,1795.3371109962463,1.2103943824768066
36,1898.6712517738342,1.2103943824768066
37,1970.4092135429382,1.2103943824768066
38,2028.5341691970825,1.2103943824768066
39,2087.117118358612,1.2103943824768066
40,2149.8217322826385,1.2103943824768066
41,2246.291174888611,1.2103943824768066
42,2315.6490321159363,1.2103943824768066
43,2375.560836315155,1.2103943824768066
44,2440.3258562088013,1.2103943824768066
45,2495.6837210655212,1.2103943824768066
46,2542.423342227936,1.2103943824768066
47,2591.4909777641296,1.2103943824768066
48,2692.435390472412,1.2103943824768066
49,2793.6793377399445,1.2103943824768066
50,2855.620194911957,1.2103943824768066
51,2913.556673526764,1.2103943824768066
52,2966.371812582016,1.2103943824768066
53,3009.9683804512024,1.2103943824768066
54,3054.144594192505,1.2103943824768066
55,3091.3754851818085,1.2103943824768066
56,3144.6825845241547,1.2103943824768066
57,3197.472965478897,1.2103943824768066
58,3254.3614938259125,1.2103943824768066
59,3298.5182180404663,1.2103943824768066
60,3348.8492369651794,1.2103943824768066
61,3397.2093048095703,1.2103943824768066
62,3605.1686627864838,1.2103943824768066
63,4031.3739705085754,1.2103943824768066
64,4305.470391988754,1.2103943824768066
65,4435.346515417099,1.2103943824768066
66,4527.020529508591,1.2103943824768066
67,4566.489403247833,1.2103943824768066
68,4612.29404258728,1.2103943824768066
69,4646.82981967926,1.2103943824768066
70,4680.26820063591,1.2103943824768066
71,4718.543888807297,1.2103943824768066
72,4755.610358715057,1.2103943824768066
73,4802.9080283641815,1.2103943824768066
74,4856.375471830368,1.2103943824768066
75,4888.488430023193,1.2103943824768066
76,5040.5174062252045,1.2103943824768066
77,5083.2878568172455,1.2103943824768066
78,5140.049523115158,1.2103943824768066
79,5205.13840174675,1.2103943824768066
80,5273.814300775528,1.2103943824768066
81,5356.991178035736,1.2103943824768066
82,5437.982750654221,1.2103943824768066
83,5498.413053035736,1.2103943824768066
84,5549.881169319153,1.2103943824768066
85,5603.15315413475,1.2103943824768066
86,5660.327257394791,1.2103943824768066
87,5716.861182689667,1.2103943824768066
88,5770.265389204025,1.2103943824768066
89,5826.842478513718,1.2103943824768066
90,6167.019001960754,1.2103943824768066
91,6306.740611076355,1.2103943824768066
92,6338.405960798264,1.2103943824768066
93,6377.777795314789,1.2103943824768066
94,6446.405447721481,1.2103943824768066
95,6485.129688024521,1.2103943824768066
96,6520.153672456741,1.2103943824768066
97,6550.967592954636,1.2103943824768066
98,6595.802826166153,1.2103943824768066
99,6635.69275021553,1.2103943824768066
