Round,Relative Time (ms),Value
0,44.411006450653076,13.801935195922852
1,107.74144744873047,6.262940406799316
2,165.74296498298645,6.080689907073975
3,234.0983591079712,1.8787373304367065
4,293.4333710670471,1.725362777709961
5,351.75548696517944,1.3877099752426147
6,420.70487999916077,1.350716471672058
7,477.5006182193756,1.350716471672058
8,539.7594294548035,1.2497925758361816
9,597.5106103420258,1.2497925758361816
10,655.3546802997589,1.2497925758361816
11,710.4444508552551,1.2285188436508179
12,764.0867540836334,1.2285188436508179
13,819.5198304653168,1.2285188436508179
14,869.6496305465698,1.1911333799362183
15,922.979573726654,1.1911333799362183
16,976.2136232852936,1.1911333799362183
17,1029.9607059955597,1.1911333799362183
18,1082.6351764202118,1.1911333799362183
19,1139.3690257072449,1.1911333799362183
20,1192.3687188625336,1.1911333799362183
21,1242.906025648117,1.1911333799362183
22,1290.7349667549133,1.1911333799362183
23,1347.0267460346222,1.1911333799362183
24,1415.6715598106384,1.1911333799362183
25,1469.240473985672,1.1911333799362183
26,1535.8255820274353,1.1911333799362183
27,1596.0504817962646,1.1911333799362183
28,1663.1556708812714,1.1911333799362183
29,1717.9281249046326,1.1911333799362183
30,1770.6694996356964,1.1911333799362183
31,1813.5865545272827,1.1911333799362183
32,1867.5497174263,1.1883512735366821
33,1922.261438369751,1.1883512735366821
34,1974.0270602703094,1.1883512735366821
35,2032.1066601276398,1.1883512735366821
36,2081.236314535141,1.1883512735366821
37,2130.888109445572,1.1883512735366821
38,2184.3111906051636,1.1883512735366821
39,2229.6252105236053,1.1883512735366821
40,2281.4915187358856,1.1883512735366821
41,2327.113328933716,1.1883512735366821
42,2402.835298538208,1.1883512735366821
43,2421.414905309677,1.1883512735366821
44,2449.160654783249,1.1883512735366821
45,2505.471295118332,1.1883512735366821
46,2568.325960636139,1.0573794841766357
47,2621.6709513664246,1.0573794841766357
48,2671.866119146347,1.004191279411316
49,2713.9247872829437,1.004191279411316
50,2762.1965873241425,0.9677433967590332
51,2805.346355676651,0.9468307495117188
52,2847.3943247795105,0.9468307495117188
53,2894.190387248993,0.9468307495117188
54,2927.661186695099,0.9468307495117188
55,2965.9312722682953,0.9468307495117188
56,3009.3643147945404,0.9468307495117188
57,3058.173625946045,0.9468307495117188
58,3105.048065662384,0.9468307495117188
59,3159.634393930435,0.9468307495117188
60,3204.915803194046,0.9468307495117188
61,3262.137909412384,0.9468307495117188
62,3333.142776489258,0.9468307495117188
63,3396.3651401996613,0.9468307495117188
64,3457.5029649734497,0.9468307495117188
65,3525.4844760894775,0.9468307495117188
66,3598.3409407138824,0.9468307495117188
67,3666.412037372589,0.9468307495117188
68,3724.093030691147,0.9468307495117188
69,3778.450752019882,0.9468307495117188
70,3836.171744823456,0.9468307495117188
71,3887.9658806324005,0.9468307495117188
72,3920.145449399948,0.9468307495117188
73,3939.119113445282,0.9468307495117188
74,4007.841902732849,0.9468307495117188
75,4086.0934896469116,0.9468307495117188
76,4163.074481725693,0.9468307495117188
77,4237.617562294006,0.9468307495117188
78,4309.513575553894,0.9468307495117188
79,4380.548199415207,0.9468307495117188
80,4457.267255067825,0.9468307495117188
81,4531.863389968872,0.9468307495117188
82,4606.2532432079315,0.9468307495117188
83,4678.636624336243,0.9468307495117188
84,4747.068591117859,0.9468307495117188
85,4776.823549747467,0.9468307495117188
86,4816.693418502808,0.9468307495117188
87,4871.750340223312,0.9468307495117188
88,4923.882104635239,0.9468307495117188
89,4980.574858188629,0.9468307495117188
90,5045.835592985153,0.9468307495117188
91,5110.301319360733,0.9468307495117188
92,5182.625905513763,0.9468307495117188
93,5249.664950370789,0.9468307495117188
94,5306.812511920929,0.9468307495117188
95,5369.932617902756,0.9468307495117188
96,5389.689846754074,0.9468307495117188
97,5419.0777151584625,0.9468307495117188
98,5482.106425523758,0.9468307495117188
99,5548.359894037247,0.9468307495117188
