name,method,config command,csr_time,best_time
Trec6_16x16_9,q_sa_searching,2 k 2 k0 256 k1 32 i 2 i0 8192 i1 4 1 A 4 i0 k0 i1 k1 A 4 i0 1 i1 4 k0 2 k1 1 1 j 2 j0 2 j1 64 6 i0 k0 i1 j0 k1 j1 i0 None j1 64 104 2,0.31226372718811035,0.09416165947914124
crystk01_2x16_1,q_sa_searching,0 1 A 2 i k A 2 i 0 k 1 0 0 None None None 0 104 64,0.6815276145935059,15.887218475341797
t2dal_a_8x4_3,q_sa_searching,2 k 2 k0 128 k1 64 i 2 i0 8192 i1 2 1 A 4 i0 k0 i1 k1 A 4 i0 1 i1 1 k0 1 k1 1 1 j 2 j0 16 j1 8 6 i0 k0 i1 k1 j0 j1 i0 None None 0 104 16,0.44608426094055176,0.3802308738231659
EX1_8x8_4,q_sa_searching,0 1 A 2 i k A 2 i 0 k 1 0 0 None None None 0 104 64,0.651109516620636,14.768969535827637
name,method,config command,csr_time,best_time
conf5_0-4x4-18,q_sa_searching,0 1 A 2 i k A 2 i 0 k 1 0 0 None None None 0 104 64,0.06721650063991547,1.2809189558029175
cca,q_sa_searching,2 k 2 k0 128 k1 256 i 2 i0 1024 i1 32 1 A 4 i0 i1 k0 k1 A 4 i0 1 i1 1 k0 2 k1 3 1 j 2 j0 2 j1 64 6 i0 i1 k0 j0 k1 j1 i0 j1 None 0 104 4,0.39816176891326904,0.3089866042137146
Trefethen_20000,q_sa_searching,0 1 A 2 i k A 2 i 0 k 1 0 0 None None None 0 104 64,0.23317542672157288,9.336743354797363
pf2177,q_sa_searching,0 1 A 2 i k A 2 i 0 k 1 0 0 None None None 0 104 64,0.39296868443489075,19.3679256439209
msc10848,q_sa_searching,2 k 2 k0 32 k1 256 i 2 i0 1024 i1 8 1 A 4 i0 k0 i1 k1 A 4 i0 1 i1 1 k0 1 k1 1 1 j 2 j0 2 j1 64 6 i0 k0 i1 k1 j0 j1 i0 None j1 64 104 2,0.4349488615989685,0.35075339674949646
cfd1,q_sa_searching,0 1 A 2 i k A 2 i 0 k 1 0 0 None None None 0 104 64,1.2022570371627808,24.75907325744629
net100,q_sa_searching,2 k 2 k0 16384 k1 1 i 2 i0 16384 i1 1 1 A 4 i0 i1 k0 k1 A 4 i0 1 i1 1 k0 1 k1 0 1 j 2 j0 1 j1 128 6 i0 j0 i1 k0 k1 j1 i0 None j1 128 104 16,0.7583212852478027,0.7562834024429321
vanbody,q_sa_searching,2 k 2 k0 128 k1 256 i 2 i0 32768 i1 1 1 A 4 i0 k0 k1 i1 A 4 i0 1 i1 0 k0 1 k1 1 1 j 2 j0 2 j1 64 6 i0 k0 k1 i1 j0 j1 i0 None None 0 104 64,0.9885972738265991,0.7973825335502625
net150,q_sa_searching,2 k 2 k0 128 k1 256 i 2 i0 32768 i1 1 1 A 4 i0 i1 k0 k1 A 4 i0 0 i1 0 k0 1 k1 2 1 j 2 j0 2 j1 64 6 i0 i1 k0 k1 j0 j1 i0 j1 j0 2 104 16,1.1877981424331665,1.2435078620910645
Chevron3_4x16_1,q_sa_searching,2 k 2 k0 64 k1 128 i 2 i0 512 i1 256 1 A 4 i0 i1 k0 k1 A 4 i0 1 i1 1 k0 1 k1 1 1 j 2 j0 16 j1 8 6 i0 i1 k0 k1 j0 j1 i0 None j0 16 104 1,1.7872577905654907,1.308184027671814
