Round,Relative Time (ms),Value
0,38.367130756378174,1.5559875965118408
1,38.36847734451294,1.5559875965118408
2,60.3839898109436,1.5559875965118408
3,60.38531517982483,1.5559875965118408
4,82.43399024009705,1.5559875965118408
5,82.43505764007568,1.5559875965118408
6,96.4045889377594,1.5559875965118408
7,96.40555262565613,1.5559875965118408
8,96.40598940849304,1.5559875965118408
9,109.82875990867615,1.5559875965118408
10,109.83321619033813,1.5559875965118408
11,109.83348298072815,1.5559875965118408
12,152.0992832183838,1.3937773704528809
13,173.90192103385925,1.3937773704528809
14,173.90304708480835,1.3937773704528809
15,177.1228950023651,1.3937773704528809
16,177.12384796142578,1.3937773704528809
17,178.57220888137817,1.3937773704528809
18,178.57316708564758,1.3937773704528809
19,197.0387418270111,1.3937773704528809
20,197.03973007202148,1.3937773704528809
21,213.52668476104736,1.3937773704528809
22,213.52768516540527,1.3937773704528809
23,226.48805570602417,1.3937773704528809
24,226.48905897140503,1.3937773704528809
25,226.48942637443542,1.3937773704528809
26,268.96464920043945,1.3937773704528809
27,268.9716682434082,1.3937773704528809
28,284.7712996006012,1.3937773704528809
29,284.7723512649536,1.3937773704528809
30,284.7728145122528,1.3937773704528809
31,323.86484456062317,1.3937773704528809
32,323.8698990345001,1.3937773704528809
33,323.8732850551605,1.3937773704528809
34,361.1233263015747,1.3937773704528809
35,361.12969875335693,1.3937773704528809
36,376.31740379333496,1.3937773704528809
37,376.3224768638611,1.3937773704528809
38,391.04494309425354,1.3937773704528809
39,391.046498298645,1.3937773704528809
40,397.26596212387085,1.3937773704528809
41,397.2715108394623,1.3937773704528809
42,397.2740716934204,1.3937773704528809
43,400.78138399124146,1.3937773704528809
44,400.78248286247253,1.3937773704528809
45,400.783322095871,1.3937773704528809
46,417.35012912750244,1.3937773704528809
47,417.3552656173706,1.3937773704528809
48,429.54262828826904,1.3937773704528809
49,429.5472695827484,1.3937773704528809
50,441.33293771743774,1.3937773704528809
51,441.3341097831726,1.3937773704528809
52,450.0392391681671,1.3937773704528809
53,450.04442405700684,1.3937773704528809
54,451.2896513938904,1.3937773704528809
55,451.29064416885376,1.3937773704528809
56,451.29135513305664,1.3937773704528809
57,453.75082445144653,1.3937773704528809
58,453.7526648044586,1.3937773704528809
59,453.7552881240845,1.3937773704528809
60,465.686172246933,1.3937773704528809
61,465.68735694885254,1.3937773704528809
62,477.2187783718109,1.3937773704528809
63,477.2227363586426,1.3937773704528809
64,477.2233409881592,1.3937773704528809
65,477.2266755104065,1.3937773704528809
66,487.92138838768005,1.3937773704528809
67,487.92319416999817,1.3937773704528809
68,490.68646144866943,1.3937773704528809
69,490.687463760376,1.3937773704528809
70,495.3646733760834,1.3937773704528809
71,495.36565113067627,1.3937773704528809
72,495.36605858802795,1.3937773704528809
73,507.57591819763184,1.3937773704528809
74,507.5770561695099,1.3937773704528809
75,527.1044669151306,1.3937773704528809
76,527.1055533885956,1.3937773704528809
77,543.3987758159637,1.3937773704528809
78,543.404424905777,1.3937773704528809
79,544.6662242412567,1.3937773704528809
80,544.667156457901,1.3937773704528809
81,544.6675095558167,1.3937773704528809
82,548.8675227165222,1.3937773704528809
83,548.8685331344604,1.3937773704528809
84,554.336229801178,1.3937773704528809
85,554.340749502182,1.3937773704528809
86,554.3413348197937,1.3937773704528809
87,556.52659034729,1.3937773704528809
88,556.5281984806061,1.3937773704528809
89,557.2093729972839,1.3937773704528809
90,557.2103714942932,1.3937773704528809
91,557.2111523151398,1.3937773704528809
92,558.5313737392426,1.3937773704528809
93,558.5323414802551,1.3937773704528809
94,573.6997838020325,1.3937773704528809
95,573.7088782787323,1.3937773704528809
96,575.850968837738,1.3937773704528809
97,575.8562068939209,1.3937773704528809
98,575.8605744838715,1.3937773704528809
99,585.4106440544128,1.3937773704528809
100,585.4117267131805,1.3937773704528809
101,597.2721345424652,1.3937773704528809
102,597.273442029953,1.3937773704528809
103,625.2419807910919,1.3937773704528809
104,625.24747133255,1.3937773704528809
105,643.8601126670837,1.3937773704528809
106,643.8626816272736,1.3937773704528809
107,643.8637986183167,1.3937773704528809
108,643.8662948608398,1.3937773704528809
109,663.8544211387634,1.3937773704528809
110,663.8598942756653,1.3937773704528809
111,673.6366412639618,1.3937773704528809
112,673.6380081176758,1.3937773704528809
113,673.6394357681274,1.3937773704528809
114,673.6410155296326,1.3937773704528809
115,709.8346581459045,1.3937773704528809
